ride_id,timestamp,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,distance_km,duration_min,fare_amount,traffic_level
98,2025-01-01T14:10:00,12.95233,77.685906,13.024593,77.693005,8.07,18.01,111.15,0
99,2025-01-01T14:15:00,12.986171,77.668366,12.920966,77.659053,7.32,12.18,102.43,0
100,2025-01-01T14:20:00,12.92464,77.662915,12.99978,77.604613,10.47,24.9,140.75,0
101,2025-01-01T14:25:00,12.96587,77.575389,12.969402,77.560276,1.68,4.21,59.8,1
102,2025-01-01T14:30:00,12.934832,77.679915,12.957584,77.608711,8.12,25.37,133.81,2
103,2025-01-01T14:35:00,12.920891,77.658805,12.993011,77.606692,9.81,32.26,163.8,2
104,2025-01-01T14:40:00,12.922751,77.562344,12.937273,77.648789,9.51,19.68,127.46,0
105,2025-01-01T14:45:00,12.951312,77.664251,12.916595,77.66929,3.9,7.4,70.66,0
106,2025-01-01T14:50:00,13.019594,77.529983,12.934388,77.644451,15.61,41.22,203.15,1
107,2025-01-01T14:55:00,12.93777,77.569139,12.92724,77.68169,12.25,29.42,176.92,1
108,2025-01-01T15:00:00,12.969301,77.689457,12.923003,77.617246,9.37,24.46,139.22,1
109,2025-01-01T15:05:00,13.004498,77.6845,13.006086,77.530508,16.68,43.49,215.48,1
110,2025-01-01T15:10:00,12.96362,77.647289,13.040155,77.685114,9.45,19.96,139.74,1
111,2025-01-01T15:15:00,12.988691,77.579801,12.908214,77.567039,9.05,22.68,156.02,2
112,2025-01-01T15:20:00,12.950025,77.579634,12.980609,77.683971,11.81,21.81,146.39,0
113,2025-01-01T15:25:00,12.933691,77.590488,12.921129,77.535277,6.14,14.86,114.79,1
114,2025-01-01T15:30:00,13.037227,77.572479,12.987088,77.626453,8.08,17.48,109.45,0
115,2025-01-01T15:35:00,12.912802,77.699375,12.975329,77.619077,11.14,25.06,135.85,0
116,2025-01-01T15:40:00,12.931486,77.679611,12.930771,77.538138,15.33,30.24,179.76,0
117,2025-01-01T15:45:00,13.016329,77.590658,12.978659,77.588153,4.2,10.74,87.51,1
118,2025-01-01T15:50:00,12.923286,77.536386,13.029268,77.689223,20.33,35.99,227.7,0
119,2025-01-01T15:55:00,12.903808,77.531231,13.007396,77.631785,15.86,27.3,197.32,0
120,2025-01-01T16:00:00,12.934661,77.634379,12.902957,77.520822,12.8,27.89,166.91,1
121,2025-01-01T16:05:00,12.914916,77.548634,13.00834,77.671139,16.86,48.84,232.13,2
122,2025-01-01T16:10:00,13.000213,77.540997,12.943972,77.679267,16.24,25.74,193.98,0
123,2025-01-01T16:15:00,12.963214,77.678534,13.022617,77.568363,13.64,25.64,160.17,0
124,2025-01-01T16:20:00,12.988544,77.553613,12.993622,77.581882,3.11,7.59,77.2,1
125,2025-01-01T16:25:00,13.014541,77.528023,13.03027,77.597486,7.73,25.49,136.78,2
126,2025-01-01T16:30:00,12.963782,77.504494,12.940302,77.608327,11.55,26.08,161.36,1
127,2025-01-01T16:35:00,13.04766,77.605138,12.925752,77.554461,14.63,35.31,175.33,0
128,2025-01-01T16:40:00,12.917663,77.615303,12.941108,77.610836,2.65,7.5,72.8,1
129,2025-01-01T16:45:00,12.990078,77.633007,12.926306,77.682882,8.92,21.25,139.07,1
130,2025-01-01T16:50:00,12.977838,77.509393,12.924943,77.647607,16.09,33.84,187.85,0
131,2025-01-01T16:55:00,12.943304,77.571135,13.007857,77.559424,7.29,18.05,110.86,1
132,2025-01-01T17:00:00,12.999551,77.687366,13.009886,77.542988,15.68,27.64,183.97,0
133,2025-01-01T17:05:00,12.974455,77.619369,12.950137,77.654182,4.64,7.31,77.03,0
134,2025-01-01T17:10:00,13.009228,77.599098,13.00326,77.586965,1.47,3.41,47.89,0
135,2025-01-01T17:15:00,12.940822,77.618046,12.954146,77.518316,10.91,28.76,173.95,2
136,2025-01-01T17:20:00,13.042536,77.589201,12.92777,77.60838,12.93,41.79,192.09,2
137,2025-01-01T17:25:00,13.003841,77.669839,12.93745,77.597885,10.74,26.71,142.78,0
138,2025-01-01T17:30:00,13.041609,77.507885,13.005836,77.68505,19.6,40.53,220.6,0
139,2025-01-01T17:35:00,13.038659,77.694212,13.04164,77.594843,10.77,36.02,172.96,2
140,2025-01-01T17:40:00,12.947865,77.665783,12.905551,77.619254,6.9,11.18,100.08,0
141,2025-01-01T17:45:00,12.950981,77.644953,12.909803,77.563058,9.99,27.87,142.48,1
142,2025-01-01T17:50:00,12.947813,77.625178,13.032897,77.623173,9.46,14.43,125.05,0
143,2025-01-01T17:55:00,13.04086,77.659757,13.04969,77.570142,9.76,23.44,147.9,1
144,2025-01-01T18:00:00,12.971981,77.625501,13.031052,77.696817,10.14,24.52,154.31,1
145,2025-01-01T18:05:00,12.935817,77.522095,12.953193,77.557448,4.29,7.44,70.29,0
146,2025-01-01T18:10:00,12.906314,77.503575,13.048158,77.585555,18.1,39.46,215.94,0
147,2025-01-01T18:15:00,13.04171,77.59348,12.992012,77.533407,8.54,23.32,144.31,2
148,2025-01-01T18:20:00,13.04141,77.629929,12.991161,77.602538,6.33,10.61,90.15,0
149,2025-01-01T18:25:00,13.016938,77.570025,12.908676,77.693821,18.02,61.78,237.46,2
150,2025-01-01T18:30:00,13.049236,77.534779,12.959436,77.651648,16.13,34.73,203.49,1
151,2025-01-01T18:35:00,12.933573,77.607395,12.988941,77.616017,6.23,14.8,95.44,0
152,2025-01-01T18:40:00,12.93984,77.525903,13.033312,77.69113,20.7,68.51,270.3,2
153,2025-01-01T18:45:00,12.913048,77.581691,12.955903,77.551951,5.75,14.36,112.58,1
154,2025-01-01T18:50:00,12.912157,77.544037,13.002489,77.515226,10.52,31.5,177.82,2
155,2025-01-01T18:55:00,13.023702,77.569562,13.001702,77.613146,5.32,12.65,80.53,0
156,2025-01-01T19:00:00,13.019614,77.63169,13.027587,77.673459,4.61,13.08,96.44,1
157,2025-01-01T19:05:00,12.992792,77.650543,12.923791,77.676174,8.16,20.64,147.44,2
158,2025-01-01T19:10:00,13.023873,77.525774,12.950268,77.648702,15.63,36.24,186.47,0
159,2025-01-01T19:15:00,12.900958,77.557408,12.992539,77.696237,18.17,41.05,233.06,1
160,2025-01-01T19:20:00,12.995101,77.607997,13.016977,77.521396,9.69,24.63,141.45,1
161,2025-01-01T19:25:00,12.994893,77.686406,12.915376,77.687446,8.84,18.29,134.82,1
162,2025-01-01T19:30:00,12.945145,77.641634,12.910103,77.616434,4.76,10.09,74.79,0
163,2025-01-01T19:35:00,13.013739,77.504917,12.903319,77.564722,13.88,38.46,185.72,1
164,2025-01-01T19:40:00,13.002494,77.589181,12.941044,77.699425,13.76,33.74,184.82,1
165,2025-01-01T19:45:00,13.004052,77.544154,12.912357,77.6361,14.26,32.41,185.05,1
166,2025-01-01T19:50:00,13.04263,77.530212,12.96485,77.688723,19.23,50.73,229.66,1
167,2025-01-01T19:55:00,13.047597,77.581867,13.034115,77.545991,4.17,6.38,68.19,0
168,2025-01-01T20:00:00,12.99775,77.573705,13.029654,77.594642,4.21,11.31,103.82,2
169,2025-01-01T20:05:00,13.015638,77.668957,13.014154,77.625244,4.74,7.26,79.67,0
170,2025-01-01T20:10:00,13.038127,77.62333,13.019481,77.596304,3.59,5.83,62.49,0
171,2025-01-01T20:15:00,12.930079,77.598319,12.909631,77.616394,3.0,6.9,69.02,0
172,2025-01-01T20:20:00,12.946554,77.591044,12.901743,77.514489,9.68,19.16,118.86,0
173,2025-01-01T20:25:00,13.004247,77.672024,13.016978,77.507924,17.83,37.54,227.15,1
174,2025-01-01T20:30:00,12.936307,77.697333,12.921374,77.599778,10.7,28.92,150.92,1
175,2025-01-01T20:35:00,12.948969,77.603542,12.91318,77.570125,5.38,8.49,83.94,0
176,2025-01-01T20:40:00,12.959538,77.526543,12.985131,77.637893,12.4,33.47,190.96,2
177,2025-01-01T20:45:00,12.904738,77.687242,12.907796,77.608259,8.57,24.6,135.3,1
178,2025-01-01T20:50:00,13.007113,77.660346,12.950918,77.662965,6.26,14.98,99.14,0
179,2025-01-01T20:55:00,12.967848,77.628716,12.97896,77.646318,2.27,3.55,53.71,0
180,2025-01-01T21:00:00,12.937065,77.531909,13.030768,77.543843,10.5,29.78,167.61,2
181,2025-01-01T21:05:00,12.998806,77.599639,12.983305,77.64384,5.09,12.71,78.03,0
182,2025-01-01T21:10:00,13.046219,77.630065,12.929931,77.636046,12.95,19.82,158.18,0
183,2025-01-01T21:15:00,13.030241,77.645434,13.011406,77.585099,6.86,12.84,90.29,0
184,2025-01-01T21:20:00,13.048147,77.508022,13.030055,77.615735,11.84,32.27,168.8,1
185,2025-01-01T21:25:00,13.035105,77.584344,12.941524,77.61847,11.04,29.93,170.24,2
186,2025-01-01T21:30:00,12.993445,77.626312,13.009967,77.526314,10.99,31.97,152.14,1
187,2025-01-01T21:35:00,13.045709,77.536195,13.028158,77.598456,7.02,16.65,96.85,0
188,2025-01-01T21:40:00,12.966796,77.602963,12.953885,77.61859,2.22,4.2,45.73,0
189,2025-01-01T21:45:00,13.016021,77.526175,13.045473,77.590758,7.72,12.16,113.05,0
190,2025-01-01T21:50:00,12.925464,77.603955,12.95055,77.665777,7.26,16.32,125.08,1
191,2025-01-01T21:55:00,12.925056,77.533524,12.905501,77.64728,12.52,30.98,174.45,1
192,2025-01-01T22:00:00,13.026626,77.661134,12.987803,77.673654,4.52,7.29,74.89,0
193,2025-01-01T22:05:00,12.979675,77.687321,12.905902,77.524422,19.47,57.11,239.48,1
194,2025-01-01T22:10:00,12.947423,77.601447,12.906236,77.529669,9.03,31.28,154.85,2
195,2025-01-01T22:15:00,12.968211,77.603119,12.973327,77.633373,3.33,5.09,65.0,0
196,2025-01-01T22:20:00,12.946189,77.640936,12.930278,77.634686,1.89,4.91,75.83,2
197,2025-01-01T22:25:00,13.030221,77.53543,13.003894,77.667623,14.62,46.53,215.75,2
198,2025-01-01T22:30:00,12.974576,77.623569,13.030336,77.614122,6.28,15.28,98.37,0
199,2025-01-01T22:35:00,12.932351,77.631777,12.95908,77.630247,2.98,6.42,65.7,0
200,2025-01-01T22:40:00,13.049912,77.509642,13.046576,77.581382,7.78,25.54,145.87,2
201,2025-01-01T22:45:00,13.031777,77.580828,12.949055,77.633519,10.83,35.32,170.53,2
202,2025-01-01T22:50:00,13.019672,77.587117,13.022675,77.524042,6.84,13.72,107.93,1
203,2025-01-01T22:55:00,12.959426,77.639093,12.958284,77.589739,5.35,10.02,76.3,0
204,2025-01-01T23:00:00,12.93409,77.514639,12.990517,77.633643,14.34,35.33,193.32,1
205,2025-01-01T23:05:00,12.977862,77.595836,12.903846,77.56825,8.76,16.63,115.94,0
206,2025-01-01T23:10:00,12.987026,77.606721,12.991186,77.652977,5.03,16.2,114.13,2
207,2025-01-01T23:15:00,12.936522,77.685407,12.90904,77.686887,3.06,4.9,62.01,0
208,2025-01-01T23:20:00,12.972881,77.551355,12.942731,77.561458,3.53,10.72,99.86,2
209,2025-01-01T23:25:00,13.007423,77.554525,12.962032,77.524377,6.01,13.11,82.27,0
210,2025-01-01T23:30:00,12.927216,77.605033,13.006357,77.521375,12.63,28.51,171.24,1
211,2025-01-01T23:35:00,13.020899,77.610045,12.906512,77.62663,12.85,39.84,191.22,2
212,2025-01-01T23:40:00,13.022878,77.676841,12.934212,77.542409,17.59,42.41,214.67,1
213,2025-01-01T23:45:00,13.017079,77.554961,13.023392,77.584748,3.3,6.92,74.56,1
214,2025-01-01T23:50:00,12.993579,77.590354,12.987991,77.533603,6.18,17.69,105.88,1
215,2025-01-01T23:55:00,12.903546,77.628394,12.991064,77.609339,9.95,18.81,128.83,0
216,2025-01-02T00:00:00,12.989171,77.599353,13.048168,77.527288,10.2,24.52,155.36,1
217,2025-01-02T00:05:00,13.003865,77.698251,12.919259,77.520822,21.4,55.19,256.28,1
218,2025-01-02T00:10:00,12.941124,77.515884,12.912849,77.678838,17.94,32.71,206.14,0
219,2025-01-02T00:15:00,12.910414,77.603812,12.910142,77.660071,6.1,12.44,84.86,0
220,2025-01-02T00:20:00,13.032012,77.630175,12.979944,77.564867,9.14,19.83,129.79,0
221,2025-01-02T00:25:00,12.969781,77.512028,12.984345,77.691525,19.52,42.74,227.26,0
222,2025-01-02T00:30:00,12.93014,77.607166,12.914501,77.590074,2.54,5.96,75.86,1
223,2025-01-02T00:35:00,13.039077,77.546928,12.959897,77.530483,8.98,30.78,152.87,2
224,2025-01-02T00:40:00,12.980994,77.668407,12.978144,77.624717,4.74,10.7,78.11,0
225,2025-01-02T00:45:00,13.017304,77.641749,12.905424,77.560626,15.23,28.34,181.57,0
226,2025-01-02T00:50:00,12.913146,77.687392,12.98307,77.561105,15.74,30.65,189.34,0
227,2025-01-02T00:55:00,13.037909,77.599393,13.048824,77.670285,7.77,18.9,120.21,0
228,2025-01-02T01:00:00,12.917455,77.66349,12.957093,77.675595,4.6,15.2,102.65,2
229,2025-01-02T01:05:00,12.912138,77.580596,12.926029,77.63899,6.51,16.13,100.11,0
230,2025-01-02T01:10:00,12.996146,77.664496,12.919879,77.672403,8.52,25.46,152.19,2
231,2025-01-02T01:15:00,12.926226,77.600513,12.959799,77.529275,8.58,13.45,118.54,0
232,2025-01-02T01:20:00,12.903872,77.527033,13.044467,77.609906,18.03,52.87,240.61,2
233,2025-01-02T01:25:00,12.965927,77.521133,12.996124,77.543208,4.12,10.93,76.35,1
234,2025-01-02T01:30:00,12.922804,77.51227,13.017114,77.59196,13.58,33.89,166.59,0
235,2025-01-02T01:35:00,13.047552,77.547836,12.921337,77.524277,14.26,22.84,170.96,0
236,2025-01-02T01:40:00,13.003824,77.512458,12.976413,77.699339,20.48,63.79,269.51,2
237,2025-01-02T01:45:00,12.979056,77.585217,12.919607,77.677321,11.97,26.27,157.29,1
238,2025-01-02T01:50:00,12.955164,77.582826,13.024131,77.646723,10.33,20.78,145.43,1
239,2025-01-02T01:55:00,12.902879,77.551963,13.014043,77.527422,12.64,28.01,158.48,1
240,2025-01-02T02:00:00,12.901818,77.54824,13.046381,77.660307,20.15,60.19,262.06,2
241,2025-01-02T02:05:00,12.968157,77.668871,12.914712,77.597648,9.74,17.77,122.55,0
242,2025-01-02T02:10:00,13.010604,77.595204,12.956383,77.578895,6.28,17.5,104.48,1
243,2025-01-02T02:15:00,13.00322,77.587521,12.938201,77.668174,11.34,27.24,148.62,0
244,2025-01-02T02:20:00,12.969222,77.62744,12.998903,77.679024,6.49,16.97,110.07,1
245,2025-01-02T02:25:00,12.922525,77.647487,12.976833,77.636046,6.16,9.77,87.88,0
246,2025-01-02T02:30:00,13.007449,77.514417,12.910689,77.502422,10.84,35.09,161.64,2
247,2025-01-02T02:35:00,12.952455,77.654931,12.999206,77.537039,13.79,22.04,163.06,0
248,2025-01-02T02:40:00,12.999045,77.652875,12.939757,77.504189,17.41,42.96,209.06,0
249,2025-01-02T02:45:00,12.9937,77.576388,12.930853,77.524277,8.98,24.93,131.06,1
250,2025-01-02T02:50:00,12.996586,77.60606,12.906293,77.693698,13.82,31.69,183.49,1
251,2025-01-02T02:55:00,12.987363,77.649615,13.021765,77.631296,4.31,7.92,74.44,0
252,2025-01-02T03:00:00,13.039213,77.544923,12.955825,77.586415,10.3,26.93,146.94,1
253,2025-01-02T03:05:00,13.033039,77.629162,12.942886,77.663189,10.68,35.74,165.43,2
254,2025-01-02T03:10:00,13.037839,77.550448,13.013256,77.592108,5.28,17.03,116.08,2
255,2025-01-02T03:15:00,12.926614,77.609005,13.0477,77.687478,15.92,26.51,195.11,0
256,2025-01-02T03:20:00,12.919759,77.645196,13.022668,77.542702,15.95,45.3,206.01,1
257,2025-01-02T03:25:00,12.988552,77.601672,12.944632,77.613004,5.04,14.47,103.87,1
258,2025-01-02T03:30:00,12.995444,77.652224,12.924011,77.592311,10.26,17.92,131.54,0
259,2025-01-02T03:35:00,13.020011,77.540807,12.983263,77.646614,12.17,26.63,162.45,1
260,2025-01-02T03:40:00,12.953308,77.656758,12.983134,77.501046,17.2,35.0,213.03,1
261,2025-01-02T03:45:00,13.043711,77.573588,12.94904,77.529778,11.55,27.44,148.72,0
262,2025-01-02T03:50:00,13.04945,77.573662,12.967292,77.644414,11.93,36.89,172.16,2
263,2025-01-02T03:55:00,13.004343,77.500644,12.992938,77.571099,7.74,16.2,113.58,1
264,2025-01-02T04:00:00,12.98823,77.596195,12.996349,77.512971,9.06,23.21,145.93,1
265,2025-01-02T04:05:00,13.00147,77.660998,12.940473,77.66501,6.8,14.12,119.01,1
266,2025-01-02T04:10:00,12.908783,77.566848,13.017735,77.641536,14.57,36.68,184.99,1
267,2025-01-02T04:15:00,12.949229,77.586804,12.91329,77.544122,6.11,16.72,105.16,1
268,2025-01-02T04:20:00,13.049752,77.686623,12.996385,77.58425,12.58,35.04,169.65,1
269,2025-01-02T04:25:00,13.02597,77.576767,12.985781,77.617554,6.28,11.7,88.05,0
270,2025-01-02T04:30:00,12.950177,77.505239,12.903629,77.666339,18.21,36.75,213.72,0
271,2025-01-02T04:35:00,12.938895,77.585931,13.03091,77.668387,13.58,31.28,165.09,0
272,2025-01-02T04:40:00,12.968728,77.596594,12.920022,77.51612,10.27,25.63,155.96,1
273,2025-01-02T04:45:00,13.014827,77.531782,12.991534,77.527071,2.64,7.01,69.11,1
274,2025-01-02T04:50:00,13.043492,77.513792,12.908558,77.556437,15.7,27.43,185.86,0
275,2025-01-02T04:55:00,12.940792,77.65188,12.967461,77.655342,2.99,5.94,61.73,0
276,2025-01-02T05:00:00,12.905042,77.512531,13.035966,77.527849,14.65,35.33,195.21,1
277,2025-01-02T05:05:00,12.903274,77.632758,13.044509,77.612034,15.86,40.49,217.24,2
278,2025-01-02T05:10:00,12.962819,77.552032,13.009623,77.696259,16.47,35.48,196.18,0
279,2025-01-02T05:15:00,12.96959,77.694401,12.991279,77.569901,13.7,22.63,160.26,0
280,2025-01-02T05:20:00,12.933798,77.550193,13.027592,77.612245,12.41,26.24,171.23,1
281,2025-01-02T05:25:00,12.91015,77.641567,12.981531,77.516345,15.72,39.06,205.67,1
282,2025-01-02T05:30:00,12.924866,77.68914,13.027496,77.633804,12.89,31.09,177.01,1
283,2025-01-02T05:35:00,12.909341,77.602501,13.020961,77.591848,12.47,28.5,164.94,0
284,2025-01-02T05:40:00,12.930205,77.551724,12.924706,77.566043,1.67,4.2,63.29,1
285,2025-01-02T05:45:00,13.031937,77.674116,12.935819,77.590248,14.03,45.9,199.03,2
286,2025-01-02T05:50:00,12.904075,77.513041,12.96959,77.681844,19.69,49.18,243.4,1
287,2025-01-02T05:55:00,13.023315,77.576084,13.016342,77.692895,12.68,25.65,153.03,0
288,2025-01-02T06:00:00,12.943071,77.658571,12.986639,77.626916,5.94,14.22,104.7,1
289,2025-01-02T06:05:00,12.923693,77.63918,13.018989,77.563352,13.41,45.67,198.35,2
290,2025-01-02T06:10:00,12.941536,77.696704,12.921107,77.540403,17.09,40.92,196.13,0
291,2025-01-02T06:15:00,12.966049,77.62306,12.91252,77.676483,8.3,24.95,145.15,2
292,2025-01-02T06:20:00,13.045069,77.583552,13.047617,77.633584,5.43,11.75,98.34,1
293,2025-01-02T06:25:00,12.924335,77.502522,12.983963,77.60548,12.98,37.51,179.71,1
294,2025-01-02T06:30:00,12.911911,77.646299,12.928112,77.671635,3.28,9.99,87.81,2
295,2025-01-02T06:35:00,12.970675,77.664327,12.96889,77.57156,10.05,28.44,151.24,1
296,2025-01-02T06:40:00,12.950281,77.534752,13.006802,77.665196,15.47,26.91,182.73,0
297,2025-01-02T06:45:00,12.967553,77.649765,12.997672,77.624186,4.35,10.18,68.86,0
298,2025-01-02T06:50:00,12.970693,77.695821,12.995121,77.525253,18.68,43.43,229.48,1
299,2025-01-02T06:55:00,12.926232,77.671147,12.934077,77.667408,0.96,2.06,40.62,0
300,2025-01-02T07:00:00,13.004123,77.602531,12.945797,77.542529,9.18,16.57,124.4,0
301,2025-01-02T07:05:00,13.030681,77.653213,13.018267,77.632997,2.59,6.23,56.79,0
302,2025-01-02T07:10:00,13.00061,77.612088,12.916648,77.589411,9.65,27.65,130.68,1
303,2025-01-02T07:15:00,13.04652,77.522144,12.963382,77.508405,9.36,27.32,142.87,1
304,2025-01-02T07:20:00,12.942006,77.671668,12.943833,77.682154,1.15,3.24,51.87,1
305,2025-01-02T07:25:00,13.024409,77.556304,13.030913,77.522516,3.73,9.48,87.74,1
306,2025-01-02T07:30:00,12.91448,77.548379,12.901861,77.593754,5.11,10.73,75.87,0
307,2025-01-02T07:35:00,13.011479,77.509629,13.035434,77.670453,17.63,45.71,215.91,1
308,2025-01-02T07:40:00,13.033845,77.537066,12.911845,77.547902,13.62,27.71,181.52,1
309,2025-01-02T07:45:00,12.909546,77.666275,12.989847,77.522987,17.91,43.16,214.93,0
310,2025-01-02T07:50:00,13.00038,77.665857,13.031847,77.614354,6.59,16.01,107.59,1
311,2025-01-02T07:55:00,13.016082,77.620385,13.033878,77.588676,3.96,10.43,75.49,1
312,2025-01-02T08:00:00,12.988755,77.640527,12.935615,77.602473,7.21,13.58,112.91,0
313,2025-01-02T08:05:00,13.04258,77.62013,13.011539,77.601253,4.01,8.31,84.24,1
314,2025-01-02T08:10:00,12.938159,77.572371,12.970874,77.50913,7.76,13.79,100.56,0
315,2025-01-02T08:15:00,12.991617,77.556137,12.931049,77.603315,8.46,12.75,114.14,0
316,2025-01-02T08:20:00,12.93286,77.507344,12.916204,77.567772,6.81,20.91,118.68,2
317,2025-01-02T08:25:00,13.039763,77.579403,12.913064,77.623413,14.87,27.44,179.31,0
318,2025-01-02T08:30:00,12.976112,77.674845,12.974032,77.640452,3.73,9.83,93.8,2
319,2025-01-02T08:35:00,12.963274,77.582204,13.036142,77.642807,10.43,24.08,141.72,1
320,2025-01-02T08:40:00,13.023569,77.691012,13.02318,77.500313,20.66,42.38,259.66,1
321,2025-01-02T08:45:00,12.917173,77.576768,12.968435,77.573811,5.71,10.96,91.58,0
322,2025-01-02T08:50:00,13.012677,77.514202,12.912027,77.570954,12.77,40.46,182.25,2
323,2025-01-02T08:55:00,12.989049,77.502026,12.995414,77.682657,19.58,56.28,247.89,1
324,2025-01-02T09:00:00,13.008596,77.524112,13.035368,77.513289,3.2,6.85,76.83,1
325,2025-01-02T09:05:00,12.944256,77.5972,12.98658,77.508748,10.68,21.98,135.74,0
326,2025-01-02T09:10:00,12.951475,77.645835,12.997844,77.669121,5.74,13.95,96.43,1
327,2025-01-02T09:15:00,12.945947,77.657797,12.966963,77.659676,2.35,7.88,88.05,2
328,2025-01-02T09:20:00,13.037495,77.586197,12.94783,77.61644,10.49,22.05,140.11,0
329,2025-01-02T09:25:00,12.956183,77.533372,12.964579,77.528519,1.07,3.05,76.35,2
330,2025-01-02T09:30:00,12.923169,77.50509,12.996873,77.62738,15.58,24.49,177.4,0
331,2025-01-02T09:35:00,13.001568,77.621156,12.954689,77.543579,9.89,29.22,154.88,2
332,2025-01-02T09:40:00,13.003241,77.528111,12.972838,77.505507,4.17,12.37,84.56,1
333,2025-01-02T09:45:00,12.904643,77.577597,12.924004,77.50467,8.19,20.14,126.37,1
334,2025-01-02T09:50:00,12.943387,77.680017,12.917421,77.691184,3.13,7.48,67.17,0
335,2025-01-02T09:55:00,13.047602,77.557681,13.04417,77.577896,2.22,4.09,54.08,0
336,2025-01-02T10:00:00,12.981211,77.530829,12.983057,77.608341,8.4,23.81,120.01,1
337,2025-01-02T10:05:00,12.9389,77.538925,12.908647,77.56849,4.65,11.46,73.74,0
338,2025-01-02T10:10:00,12.983656,77.569455,12.98707,77.527839,4.53,11.88,77.6,1
339,2025-01-02T10:15:00,13.049077,77.676063,12.993511,77.613875,9.14,20.12,134.98,1
340,2025-01-02T10:20:00,12.959271,77.507892,12.971332,77.608605,11.0,27.09,141.22,0
341,2025-01-02T10:25:00,12.980008,77.673994,12.919598,77.658102,6.93,15.91,101.68,0
342,2025-01-02T10:30:00,12.941365,77.675418,13.041606,77.529759,19.32,57.6,243.84,1
343,2025-01-02T10:35:00,12.98831,77.575066,12.942868,77.540645,6.28,14.99,107.55,1
344,2025-01-02T10:40:00,12.976691,77.598465,12.986592,77.673115,8.16,23.74,144.24,2
345,2025-01-02T10:45:00,12.986029,77.691209,12.930071,77.521853,19.38,56.96,257.01,2
346,2025-01-02T10:50:00,13.027045,77.678618,12.909369,77.676693,13.09,32.85,179.15,1
347,2025-01-02T10:55:00,12.902867,77.595369,13.003158,77.644541,12.36,26.38,169.57,1
348,2025-01-02T11:00:00,12.944909,77.571743,13.020666,77.555752,8.6,21.13,120.77,0
349,2025-01-02T11:05:00,12.944193,77.502863,13.01068,77.666829,19.24,41.24,240.0,1
350,2025-01-02T11:10:00,13.013014,77.653785,12.998781,77.653223,1.58,4.93,75.71,2
351,2025-01-02T11:15:00,12.911647,77.581509,12.961066,77.513202,9.22,14.85,117.78,0
352,2025-01-02T11:20:00,13.021235,77.689538,12.910847,77.691023,12.28,28.23,167.76,1
353,2025-01-02T11:25:00,13.019177,77.641417,12.907534,77.51458,18.52,42.51,226.12,1
354,2025-01-02T11:30:00,12.934858,77.556201,13.020522,77.685846,16.97,49.32,213.4,1
355,2025-01-02T11:35:00,12.933904,77.628095,13.046847,77.620699,12.58,27.03,145.82,0
356,2025-01-02T11:40:00,12.918438,77.677732,12.975463,77.58987,11.44,30.03,160.44,1
357,2025-01-02T11:45:00,12.93629,77.642791,13.02338,77.660792,9.88,24.9,141.33,1
358,2025-01-02T11:50:00,12.921431,77.655069,12.940711,77.599339,6.41,10.47,91.47,0
359,2025-01-02T11:55:00,13.012297,77.563517,12.90002,77.602226,13.17,23.39,162.47,0
360,2025-01-02T12:00:00,13.006046,77.512538,13.025901,77.500764,2.55,5.71,52.21,0
361,2025-01-02T12:05:00,12.954035,77.554079,13.026407,77.56267,8.1,23.43,124.49,1
362,2025-01-02T12:10:00,12.965073,77.681989,12.956598,77.692816,1.5,3.29,32.85,0
363,2025-01-02T12:15:00,12.994907,77.640771,12.900654,77.533391,15.66,41.76,200.93,1
364,2025-01-02T12:20:00,13.044907,77.652208,13.042616,77.640508,1.29,2.08,46.01,0
365,2025-01-02T12:25:00,12.907228,77.57201,13.04352,77.60008,15.46,37.99,205.59,1
366,2025-01-02T12:30:00,12.931332,77.573741,12.955472,77.510471,7.36,17.79,120.27,1
367,2025-01-02T12:35:00,12.931799,77.631471,12.970842,77.676031,6.49,14.14,96.44,0
368,2025-01-02T12:40:00,12.991163,77.55906,12.92049,77.630328,11.02,25.51,149.23,1
369,2025-01-02T12:45:00,13.006981,77.539843,13.033532,77.557482,3.52,5.48,73.38,0
370,2025-01-02T12:50:00,12.916727,77.603172,12.940139,77.667096,7.4,13.91,102.86,0
371,2025-01-02T12:55:00,12.97393,77.580858,12.979641,77.619026,4.18,8.22,66.87,0
372,2025-01-02T13:00:00,13.044525,77.603806,13.001631,77.562373,6.55,18.16,112.69,1
373,2025-01-02T13:05:00,12.918833,77.50339,13.015524,77.661431,20.22,35.7,232.3,0
374,2025-01-02T13:10:00,12.902633,77.558662,13.015971,77.603592,13.51,25.29,165.93,0
375,2025-01-02T13:15:00,13.027059,77.504719,13.034784,77.65664,16.48,40.51,210.06,1
376,2025-01-02T13:20:00,12.959701,77.560583,12.909854,77.545647,5.77,11.46,86.86,0
377,2025-01-02T13:25:00,12.908677,77.691558,13.041409,77.657038,15.23,46.35,220.56,2
378,2025-01-02T13:30:00,13.044415,77.515121,12.954852,77.545076,10.47,17.19,141.15,0
379,2025-01-02T13:35:00,12.986745,77.529393,13.021669,77.627191,11.28,24.54,145.64,0
380,2025-01-02T13:40:00,12.938986,77.569038,13.037623,77.558101,11.03,31.88,153.72,1
381,2025-01-02T13:45:00,12.922095,77.501568,12.994638,77.589535,12.49,30.69,155.63,0
